"","LON","LAT","set"
"30538",121.5292,24.94583,"场"
"30539",121.5375,24.94583,"场"
"30540",121.5458,24.94583,"场"
"30541",121.5542,24.94583,"场"
"30542",121.5625,24.94583,"场"
"30543",121.5708,24.94583,"场"
"30544",121.5792,24.94583,"场"
"30545",121.5875,24.94583,"场"
"30546",121.5958,24.94583,"场"
"30547",121.6042,24.94583,"场"
"30548",121.6125,24.94583,"场"
"30549",121.6208,24.94583,"场"
"30550",121.6292,24.94583,"场"
"30551",121.6375,24.94583,"场"
"30552",121.6458,24.94583,"场"
"30553",121.6542,24.94583,"场"
"30554",121.6625,24.94583,"场"
"30555",121.6708,24.94583,"场"
"30556",121.6792,24.94583,"场"
"30557",121.6875,24.94583,"场"
"30558",121.6958,24.94583,"场"
"30559",121.7042,24.94583,"场"
"30560",121.7125,24.94583,"场"
"30561",121.7208,24.94583,"场"
"30562",121.7292,24.94583,"场"
"30563",121.7375,24.94583,"场"
"30564",121.7458,24.94583,"场"
"30565",121.7542,24.94583,"场"
"30566",121.7625,24.94583,"场"
"30567",121.7708,24.94583,"场"
"30568",121.7792,24.94583,"场"
"30569",121.7875,24.94583,"场"
"30570",121.7958,24.94583,"场"
"30571",121.8042,24.94583,"场"
"30572",121.8125,24.94583,"场"
"30573",121.8208,24.94583,"场"
"30574",121.8292,24.94583,"场"
"30575",120.9958,24.95416,"场"
"30576",121.0042,24.95416,"场"
"30577",121.0125,24.95416,"场"
"30578",121.0208,24.95416,"场"
"30579",121.0292,24.95416,"场"
"30580",121.0375,24.95416,"场"
"30581",121.0458,24.95416,"场"
"30582",121.0542,24.95416,"场"
"30583",121.0625,24.95416,"场"
"30584",121.0708,24.95416,"场"
"30585",121.0792,24.95416,"场"
"30586",121.0875,24.95416,"场"
"30587",121.0958,24.95416,"场"
"30588",121.1042,24.95416,"场"
"30589",121.1125,24.95416,"场"
"30590",121.1208,24.95416,"场"
"30591",121.1292,24.95416,"场"
"30592",121.1375,24.95416,"场"
"30593",121.1458,24.95416,"场"
"30594",121.1542,24.95416,"场"
"30595",121.1625,24.95416,"场"
"30596",121.1708,24.95416,"场"
"30597",121.1792,24.95416,"场"
"30598",121.1875,24.95416,"场"
"30599",121.1958,24.95416,"场"
"30600",121.2042,24.95416,"场"
"30601",121.2125,24.95416,"场"
"30602",121.2208,24.95416,"场"
"30603",121.2292,24.95416,"场"
"30604",121.2375,24.95416,"场"
"30605",121.2458,24.95416,"场"
"30606",121.2542,24.95416,"场"
"30607",121.2625,24.95416,"场"
"30608",121.2708,24.95416,"场"
"30609",121.2792,24.95416,"场"
"30610",121.2875,24.95416,"场"
"30611",121.2958,24.95416,"场"
"30612",121.3042,24.95416,"场"
"30613",121.3125,24.95416,"场"
"30614",121.3208,24.95416,"场"
"30615",121.3292,24.95416,"场"
"30616",121.3375,24.95416,"场"
"30617",121.3458,24.95416,"场"
"30618",121.3542,24.95416,"场"
"30619",121.3625,24.95416,"场"
"30620",121.3708,24.95416,"场"
"30621",121.3792,24.95416,"场"
"30622",121.3875,24.95416,"场"
"30623",121.3958,24.95416,"场"
"30624",121.4042,24.95416,"场"
"30625",121.4125,24.95416,"场"
"30626",121.4208,24.95416,"场"
"30627",121.4292,24.95416,"场"
"30628",121.4375,24.95416,"场"
"30629",121.4458,24.95416,"场"
"30630",121.4542,24.95416,"场"
"30631",121.4625,24.95416,"场"
"30632",121.4708,24.95416,"场"
"30633",121.4792,24.95416,"场"
"30634",121.4875,24.95416,"场"
"30635",121.4958,24.95416,"场"
"30636",121.5042,24.95416,"场"
"30637",121.5125,24.95416,"场"
"30638",121.5208,24.95416,"场"
"30639",121.5292,24.95416,"场"
"30640",121.5375,24.95416,"场"
"30641",121.5458,24.95416,"场"
"30642",121.5542,24.95416,"场"
"30643",121.5625,24.95416,"场"
"30644",121.5708,24.95416,"场"
"30645",121.5792,24.95416,"场"
"30646",121.5875,24.95416,"场"
"30647",121.5958,24.95416,"场"
"30648",121.6042,24.95416,"场"
"30649",121.6125,24.95416,"场"
"30650",121.6208,24.95416,"场"
"30651",121.6292,24.95416,"场"
"30652",121.6375,24.95416,"场"
"30653",121.6458,24.95416,"场"
"30654",121.6542,24.95416,"场"
"30655",121.6625,24.95416,"场"
"30656",121.6708,24.95416,"场"
"30657",121.6792,24.95416,"场"
"30658",121.6875,24.95416,"场"
"30659",121.6958,24.95416,"场"
"30660",121.7042,24.95416,"场"
"30661",121.7125,24.95416,"场"
"30662",121.7208,24.95416,"场"
"30663",121.7292,24.95416,"场"
"30664",121.7375,24.95416,"场"
"30665",121.7458,24.95416,"场"
"30666",121.7542,24.95416,"场"
"30667",121.7625,24.95416,"场"
"30668",121.7708,24.95416,"场"
"30669",121.7792,24.95416,"场"
"30670",121.7875,24.95416,"场"
"30671",121.7958,24.95416,"场"
"30672",121.8042,24.95416,"场"
"30673",121.8125,24.95416,"场"
"30674",121.8208,24.95416,"场"
"30675",121.8292,24.95416,"场"
"30676",121.0042,24.9625,"场"
"30677",121.0125,24.9625,"场"
"30678",121.0208,24.9625,"场"
"30679",121.0292,24.9625,"场"
"30680",121.0375,24.9625,"场"
"30681",121.0458,24.9625,"场"
"30682",121.0542,24.9625,"场"
"30683",121.0625,24.9625,"场"
"30684",121.0708,24.9625,"场"
"30685",121.0792,24.9625,"场"
"30686",121.0875,24.9625,"场"
"30687",121.0958,24.9625,"场"
"30688",121.1042,24.9625,"场"
"30689",121.1125,24.9625,"场"
"30690",121.1208,24.9625,"场"
"30691",121.1292,24.9625,"场"
"30692",121.1375,24.9625,"场"
"30693",121.1458,24.9625,"场"
"30694",121.1542,24.9625,"场"
"30695",121.1625,24.9625,"场"
"30696",121.1708,24.9625,"场"
"30697",121.1792,24.9625,"场"
"30698",121.1875,24.9625,"场"
"30699",121.1958,24.9625,"场"
"30700",121.2042,24.9625,"场"
"30701",121.2125,24.9625,"场"
"30702",121.2208,24.9625,"场"
"30703",121.2292,24.9625,"场"
"30704",121.2375,24.9625,"场"
"30705",121.2458,24.9625,"场"
"30706",121.2542,24.9625,"场"
"30707",121.2625,24.9625,"场"
"30708",121.2708,24.9625,"场"
"30709",121.2792,24.9625,"场"
"30710",121.2875,24.9625,"场"
"30711",121.2958,24.9625,"场"
"30712",121.3042,24.9625,"场"
"30713",121.3125,24.9625,"场"
"30714",121.3208,24.9625,"场"
"30715",121.3292,24.9625,"场"
"30716",121.3375,24.9625,"场"
"30717",121.3458,24.9625,"场"
"30718",121.3542,24.9625,"场"
"30719",121.3625,24.9625,"场"
"30720",121.3708,24.9625,"场"
"30721",121.3792,24.9625,"场"
"30722",121.3875,24.9625,"场"
"30723",121.3958,24.9625,"场"
"30724",121.4042,24.9625,"场"
"30725",121.4125,24.9625,"场"
"30726",121.4208,24.9625,"场"
"30727",121.4292,24.9625,"场"
"30728",121.4375,24.9625,"场"
"30729",121.4458,24.9625,"场"
"30730",121.4542,24.9625,"场"
"30731",121.4625,24.9625,"场"
"30732",121.4708,24.9625,"场"
"30733",121.4792,24.9625,"场"
"30734",121.4875,24.9625,"场"
"30735",121.4958,24.9625,"场"
"30736",121.5042,24.9625,"场"
"30737",121.5125,24.9625,"场"
"30738",121.5208,24.9625,"场"
"30739",121.5292,24.9625,"场"
"30740",121.5375,24.9625,"场"
"30741",121.5458,24.9625,"场"
"30742",121.5542,24.9625,"场"
"30743",121.5625,24.9625,"场"
"30744",121.5708,24.9625,"场"
"30745",121.5792,24.9625,"场"
"30746",121.5875,24.9625,"场"
"30747",121.5958,24.9625,"场"
"30748",121.6042,24.9625,"场"
"30749",121.6125,24.9625,"场"
"30750",121.6208,24.9625,"场"
"30751",121.6292,24.9625,"场"
"30752",121.6375,24.9625,"场"
"30753",121.6458,24.9625,"场"
"30754",121.6542,24.9625,"场"
"30755",121.6625,24.9625,"场"
"30756",121.6708,24.9625,"场"
"30757",121.6792,24.9625,"场"
"30758",121.6875,24.9625,"场"
"30759",121.6958,24.9625,"场"
"30760",121.7042,24.9625,"场"
"30761",121.7125,24.9625,"场"
"30762",121.7208,24.9625,"场"
"30763",121.7292,24.9625,"场"
"30764",121.7375,24.9625,"场"
"30765",121.7458,24.9625,"场"
"30766",121.7542,24.9625,"场"
"30767",121.7625,24.9625,"场"
"30768",121.7708,24.9625,"场"
"30769",121.7792,24.9625,"场"
"30770",121.7875,24.9625,"场"
"30771",121.7958,24.9625,"场"
"30772",121.8042,24.9625,"场"
"30773",121.8125,24.9625,"场"
"30774",121.8208,24.9625,"场"
"30775",121.8292,24.9625,"场"
"30776",121.8375,24.9625,"场"
"30777",121.0042,24.97083,"场"
"30778",121.0125,24.97083,"场"
"30779",121.0208,24.97083,"场"
"30780",121.0292,24.97083,"场"
"30781",121.0375,24.97083,"场"
"30782",121.0458,24.97083,"场"
"30783",121.0542,24.97083,"场"
"30784",121.0625,24.97083,"场"
"30785",121.0708,24.97083,"场"
"30786",121.0792,24.97083,"场"
"30787",121.0875,24.97083,"场"
"30788",121.0958,24.97083,"场"
"30789",121.1042,24.97083,"场"
"30790",121.1125,24.97083,"场"
"30791",121.1208,24.97083,"场"
"30792",121.1292,24.97083,"场"
"30793",121.1375,24.97083,"场"
"30794",121.1458,24.97083,"场"
"30795",121.1542,24.97083,"场"
"30796",121.1625,24.97083,"场"
"30797",121.1708,24.97083,"场"
"30798",121.1792,24.97083,"场"
"30799",121.1875,24.97083,"场"
"30800",121.1958,24.97083,"场"
"30801",121.2042,24.97083,"场"
"30802",121.2125,24.97083,"场"
"30803",121.2208,24.97083,"场"
"30804",121.2292,24.97083,"场"
"30805",121.2375,24.97083,"场"
"30806",121.2458,24.97083,"场"
"30807",121.2542,24.97083,"场"
"30808",121.2625,24.97083,"场"
"30809",121.2708,24.97083,"场"
"30810",121.2792,24.97083,"场"
"30811",121.2875,24.97083,"场"
"30812",121.2958,24.97083,"场"
"30813",121.3042,24.97083,"场"
"30814",121.3125,24.97083,"场"
"30815",121.3208,24.97083,"场"
"30816",121.3292,24.97083,"场"
"30817",121.3375,24.97083,"场"
"30818",121.3458,24.97083,"场"
"30819",121.3542,24.97083,"场"
"30820",121.3625,24.97083,"场"
"30821",121.3708,24.97083,"场"
"30822",121.3792,24.97083,"场"
"30823",121.3875,24.97083,"场"
"30824",121.3958,24.97083,"场"
"30825",121.4042,24.97083,"场"
"30826",121.4125,24.97083,"场"
"30827",121.4208,24.97083,"场"
"30828",121.4292,24.97083,"场"
"30829",121.4375,24.97083,"场"
"30830",121.4458,24.97083,"场"
"30831",121.4542,24.97083,"场"
"30832",121.4625,24.97083,"场"
"30833",121.4708,24.97083,"场"
"30834",121.4792,24.97083,"场"
"30835",121.4875,24.97083,"场"
"30836",121.4958,24.97083,"场"
"30837",121.5042,24.97083,"场"
"30838",121.5125,24.97083,"场"
"30839",121.5208,24.97083,"场"
"30840",121.5292,24.97083,"场"
"30841",121.5375,24.97083,"场"
"30842",121.5458,24.97083,"场"
"30843",121.5542,24.97083,"场"
"30844",121.5625,24.97083,"场"
"30845",121.5708,24.97083,"场"
"30846",121.5792,24.97083,"场"
"30847",121.5875,24.97083,"场"
"30848",121.5958,24.97083,"场"
"30849",121.6042,24.97083,"场"
"30850",121.6125,24.97083,"场"
"30851",121.6208,24.97083,"场"
"30852",121.6292,24.97083,"场"
"30853",121.6375,24.97083,"场"
"30854",121.6458,24.97083,"场"
"30855",121.6542,24.97083,"场"
"30856",121.6625,24.97083,"场"
"30857",121.6708,24.97083,"场"
"30858",121.6792,24.97083,"场"
"30859",121.6875,24.97083,"场"
"30860",121.6958,24.97083,"场"
"30861",121.7042,24.97083,"场"
"30862",121.7125,24.97083,"场"
"30863",121.7208,24.97083,"场"
"30864",121.7292,24.97083,"场"
"30865",121.7375,24.97083,"场"
"30866",121.7458,24.97083,"场"
"30867",121.7542,24.97083,"场"
"30868",121.7625,24.97083,"场"
"30869",121.7708,24.97083,"场"
"30870",121.7792,24.97083,"场"
"30871",121.7875,24.97083,"场"
"30872",121.7958,24.97083,"场"
"30873",121.8042,24.97083,"场"
"30874",121.8125,24.97083,"场"
"30875",121.8208,24.97083,"场"
"30876",121.8292,24.97083,"场"
"30877",121.8375,24.97083,"场"
"30878",121.8458,24.97083,"场"
"30879",121.8542,24.97083,"场"
"30880",121.8625,24.97083,"场"
"30881",121.8708,24.97083,"场"
"30882",121.8792,24.97083,"场"
"30883",121.8875,24.97083,"场"
"30884",121.0125,24.97916,"场"
"30885",121.0208,24.97916,"场"
"30886",121.0292,24.97916,"场"
"30887",121.0375,24.97916,"场"
"30888",121.0458,24.97916,"场"
"30889",121.0542,24.97916,"场"
"30890",121.0625,24.97916,"场"
"30891",121.0708,24.97916,"场"
"30892",121.0792,24.97916,"场"
"30893",121.0875,24.97916,"场"
"30894",121.0958,24.97916,"场"
"30895",121.1042,24.97916,"场"
"30896",121.1125,24.97916,"场"
"30897",121.1208,24.97916,"场"
"30898",121.1292,24.97916,"场"
"30899",121.1375,24.97916,"场"
"30900",121.1458,24.97916,"场"
"30901",121.1542,24.97916,"场"
"30902",121.1625,24.97916,"场"
"30903",121.1708,24.97916,"场"
"30904",121.1792,24.97916,"场"
"30905",121.1875,24.97916,"场"
"30906",121.1958,24.97916,"场"
"30907",121.2042,24.97916,"场"
"30908",121.2125,24.97916,"场"
"30909",121.2208,24.97916,"场"
"30910",121.2292,24.97916,"场"
"30911",121.2375,24.97916,"场"
"30912",121.2458,24.97916,"场"
"30913",121.2542,24.97916,"场"
"30914",121.2625,24.97916,"场"
"30915",121.2708,24.97916,"场"
"30916",121.2792,24.97916,"场"
"30917",121.2875,24.97916,"场"
"30918",121.2958,24.97916,"场"
"30919",121.3042,24.97916,"场"
"30920",121.3125,24.97916,"场"
"30921",121.3208,24.97916,"场"
"30922",121.3292,24.97916,"场"
"30923",121.3375,24.97916,"场"
"30924",121.3458,24.97916,"场"
"30925",121.3542,24.97916,"场"
"30926",121.3625,24.97916,"场"
"30927",121.3708,24.97916,"场"
"30928",121.3792,24.97916,"场"
"30929",121.3875,24.97916,"场"
"30930",121.3958,24.97916,"场"
"30931",121.4042,24.97916,"场"
"30932",121.4125,24.97916,"场"
"30933",121.4208,24.97916,"场"
"30934",121.4292,24.97916,"场"
"30935",121.4375,24.97916,"场"
"30936",121.4458,24.97916,"场"
"30937",121.4542,24.97916,"场"
"30938",121.4625,24.97916,"场"
"30939",121.4708,24.97916,"场"
"30940",121.4792,24.97916,"场"
"30941",121.4875,24.97916,"场"
"30942",121.4958,24.97916,"场"
"30943",121.5042,24.97916,"场"
"30944",121.5125,24.97916,"场"
"30945",121.5208,24.97916,"场"
"30946",121.5292,24.97916,"场"
"30947",121.5375,24.97916,"场"
"30948",121.5458,24.97916,"场"
"30949",121.5542,24.97916,"场"
"30950",121.5625,24.97916,"场"
"30951",121.5708,24.97916,"场"
"30952",121.5792,24.97916,"场"
"30953",121.5875,24.97916,"场"
"30954",121.5958,24.97916,"场"
"30955",121.6042,24.97916,"场"
"30956",121.6125,24.97916,"场"
"30957",121.6208,24.97916,"场"
"30958",121.6292,24.97916,"场"
"30959",121.6375,24.97916,"场"
"30960",121.6458,24.97916,"场"
"30961",121.6542,24.97916,"场"
"30962",121.6625,24.97916,"场"
"30963",121.6708,24.97916,"场"
"30964",121.6792,24.97916,"场"
"30965",121.6875,24.97916,"场"
"30966",121.6958,24.97916,"场"
"30967",121.7042,24.97916,"场"
"30968",121.7125,24.97916,"场"
"30969",121.7208,24.97916,"场"
"30970",121.7292,24.97916,"场"
"30971",121.7375,24.97916,"场"
"30972",121.7458,24.97916,"场"
"30973",121.7542,24.97916,"场"
"30974",121.7625,24.97916,"场"
"30975",121.7708,24.97916,"场"
"30976",121.7792,24.97916,"场"
"30977",121.7875,24.97916,"场"
"30978",121.7958,24.97916,"场"
"30979",121.8042,24.97916,"场"
"30980",121.8125,24.97916,"场"
"30981",121.8208,24.97916,"场"
"30982",121.8292,24.97916,"场"
"30983",121.8375,24.97916,"场"
"30984",121.8458,24.97916,"场"
"30985",121.8542,24.97916,"场"
"30986",121.8625,24.97916,"场"
"30987",121.8708,24.97916,"场"
"30988",121.8792,24.97916,"场"
"30989",121.8875,24.97916,"场"
"30990",121.8958,24.97916,"场"
"30991",121.9708,24.97916,"场"
"30992",121.0125,24.9875,"场"
"30993",121.0208,24.9875,"场"
"30994",121.0292,24.9875,"场"
"30995",121.0375,24.9875,"场"
"30996",121.0458,24.9875,"场"
"30997",121.0542,24.9875,"场"
"30998",121.0625,24.9875,"场"
"30999",121.0708,24.9875,"场"
"31000",121.0792,24.9875,"场"
"31001",121.0875,24.9875,"场"
"31002",121.0958,24.9875,"场"
"31003",121.1042,24.9875,"场"
"31004",121.1125,24.9875,"场"
"31005",121.1208,24.9875,"场"
"31006",121.1292,24.9875,"场"
"31007",121.1375,24.9875,"场"
"31008",121.1458,24.9875,"场"
"31009",121.1542,24.9875,"场"
"31010",121.1625,24.9875,"场"
"31011",121.1708,24.9875,"场"
"31012",121.1792,24.9875,"场"
"31013",121.1875,24.9875,"场"
"31014",121.1958,24.9875,"场"
"31015",121.2042,24.9875,"场"
"31016",121.2125,24.9875,"场"
"31017",121.2208,24.9875,"场"
"31018",121.2292,24.9875,"场"
"31019",121.2375,24.9875,"场"
"31020",121.2458,24.9875,"场"
"31021",121.2542,24.9875,"场"
"31022",121.2625,24.9875,"场"
"31023",121.2708,24.9875,"场"
"31024",121.2792,24.9875,"场"
"31025",121.2875,24.9875,"场"
"31026",121.2958,24.9875,"场"
"31027",121.3042,24.9875,"场"
"31028",121.3125,24.9875,"场"
"31029",121.3208,24.9875,"场"
"31030",121.3292,24.9875,"场"
"31031",121.3375,24.9875,"场"
"31032",121.3458,24.9875,"场"
"31033",121.3542,24.9875,"场"
"31034",121.3625,24.9875,"场"
"31035",121.3708,24.9875,"场"
"31036",121.3792,24.9875,"场"
"31037",121.3875,24.9875,"场"
"31038",121.3958,24.9875,"场"
"31039",121.4042,24.9875,"场"
"31040",121.4125,24.9875,"场"
"31041",121.4208,24.9875,"场"
"31042",121.4292,24.9875,"场"
"31043",121.4375,24.9875,"场"
"31044",121.4458,24.9875,"场"
"31045",121.4542,24.9875,"场"
"31046",121.4625,24.9875,"场"
"31047",121.4708,24.9875,"场"
"31048",121.4792,24.9875,"场"
"31049",121.4875,24.9875,"场"
"31050",121.4958,24.9875,"场"
"31051",121.5042,24.9875,"场"
"31052",121.5125,24.9875,"场"
"31053",121.5208,24.9875,"场"
"31054",121.5292,24.9875,"场"
"31055",121.5375,24.9875,"场"
"31056",121.5458,24.9875,"场"
"31057",121.5542,24.9875,"场"
"31058",121.5625,24.9875,"场"
"31059",121.5708,24.9875,"场"
"31060",121.5792,24.9875,"场"
"31061",121.5875,24.9875,"场"
"31062",121.5958,24.9875,"场"
"31063",121.6042,24.9875,"场"
"31064",121.6125,24.9875,"场"
"31065",121.6208,24.9875,"场"
"31066",121.6292,24.9875,"场"
"31067",121.6375,24.9875,"场"
"31068",121.6458,24.9875,"场"
"31069",121.6542,24.9875,"场"
"31070",121.6625,24.9875,"场"
"31071",121.6708,24.9875,"场"
"31072",121.6792,24.9875,"场"
"31073",121.6875,24.9875,"场"
"31074",121.6958,24.9875,"场"
"31075",121.7042,24.9875,"场"
"31076",121.7125,24.9875,"场"
"31077",121.7208,24.9875,"场"
"31078",121.7292,24.9875,"场"
"31079",121.7375,24.9875,"场"
"31080",121.7458,24.9875,"场"
"31081",121.7542,24.9875,"场"
"31082",121.7625,24.9875,"场"
"31083",121.7708,24.9875,"场"
"31084",121.7792,24.9875,"场"
"31085",121.7875,24.9875,"场"
"31086",121.7958,24.9875,"场"
"31087",121.8042,24.9875,"场"
"31088",121.8125,24.9875,"场"
"31089",121.8208,24.9875,"场"
"31090",121.8292,24.9875,"场"
"31091",121.8375,24.9875,"场"
"31092",121.8458,24.9875,"场"
"31093",121.8542,24.9875,"场"
"31094",121.8625,24.9875,"场"
"31095",121.8708,24.9875,"场"
"31096",121.8792,24.9875,"场"
"31097",121.8875,24.9875,"场"
"31098",121.8958,24.9875,"场"
"31099",121.9042,24.9875,"场"
"31100",121.9125,24.9875,"场"
"31101",121.9208,24.9875,"场"
"31102",121.9292,24.9875,"场"
"31103",121.9708,24.9875,"场"
"31104",121.9792,24.9875,"场"
"31105",121.0125,24.99583,"场"
"31106",121.0208,24.99583,"场"
"31107",121.0292,24.99583,"场"
"31108",121.0375,24.99583,"场"
"31109",121.0458,24.99583,"场"
"31110",121.0542,24.99583,"场"
"31111",121.0625,24.99583,"场"
"31112",121.0708,24.99583,"场"
"31113",121.0792,24.99583,"场"
"31114",121.0875,24.99583,"场"
"31115",121.0958,24.99583,"场"
"31116",121.1042,24.99583,"场"
"31117",121.1125,24.99583,"场"
"31118",121.1208,24.99583,"场"
"31119",121.1292,24.99583,"场"
"31120",121.1375,24.99583,"场"
"31121",121.1458,24.99583,"场"
"31122",121.1542,24.99583,"场"
"31123",121.1625,24.99583,"场"
"31124",121.1708,24.99583,"场"
"31125",121.1792,24.99583,"场"
"31126",121.1875,24.99583,"场"
"31127",121.1958,24.99583,"场"
"31128",121.2042,24.99583,"场"
"31129",121.2125,24.99583,"场"
"31130",121.2208,24.99583,"场"
"31131",121.2292,24.99583,"场"
"31132",121.2375,24.99583,"场"
"31133",121.2458,24.99583,"场"
"31134",121.2542,24.99583,"场"
"31135",121.2625,24.99583,"场"
"31136",121.2708,24.99583,"场"
"31137",121.2792,24.99583,"场"
"31138",121.2875,24.99583,"场"
"31139",121.2958,24.99583,"场"
"31140",121.3042,24.99583,"场"
"31141",121.3125,24.99583,"场"
"31142",121.3208,24.99583,"场"
"31143",121.3292,24.99583,"场"
"31144",121.3375,24.99583,"场"
"31145",121.3458,24.99583,"场"
"31146",121.3542,24.99583,"场"
"31147",121.3625,24.99583,"场"
"31148",121.3708,24.99583,"场"
"31149",121.3792,24.99583,"场"
"31150",121.3875,24.99583,"场"
"31151",121.3958,24.99583,"场"
"31152",121.4042,24.99583,"场"
"31153",121.4125,24.99583,"场"
"31154",121.4208,24.99583,"场"
"31155",121.4292,24.99583,"场"
"31156",121.4375,24.99583,"场"
"31157",121.4458,24.99583,"场"
"31158",121.4542,24.99583,"场"
"31159",121.4625,24.99583,"场"
"31160",121.4708,24.99583,"场"
"31161",121.4792,24.99583,"场"
"31162",121.4875,24.99583,"场"
"31163",121.4958,24.99583,"场"
"31164",121.5042,24.99583,"场"
"31165",121.5125,24.99583,"场"
"31166",121.5208,24.99583,"场"
"31167",121.5292,24.99583,"场"
"31168",121.5375,24.99583,"场"
"31169",121.5458,24.99583,"场"
"31170",121.5542,24.99583,"场"
"31171",121.5625,24.99583,"场"
"31172",121.5708,24.99583,"场"
"31173",121.5792,24.99583,"场"
"31174",121.5875,24.99583,"场"
"31175",121.5958,24.99583,"场"
"31176",121.6042,24.99583,"场"
"31177",121.6125,24.99583,"场"
"31178",121.6208,24.99583,"场"
"31179",121.6292,24.99583,"场"
"31180",121.6375,24.99583,"场"
"31181",121.6458,24.99583,"场"
"31182",121.6542,24.99583,"场"
"31183",121.6625,24.99583,"场"
"31184",121.6708,24.99583,"场"
"31185",121.6792,24.99583,"场"
"31186",121.6875,24.99583,"场"
"31187",121.6958,24.99583,"场"
"31188",121.7042,24.99583,"场"
"31189",121.7125,24.99583,"场"
"31190",121.7208,24.99583,"场"
"31191",121.7292,24.99583,"场"
"31192",121.7375,24.99583,"场"
"31193",121.7458,24.99583,"场"
"31194",121.7542,24.99583,"场"
"31195",121.7625,24.99583,"场"
"31196",121.7708,24.99583,"场"
"31197",121.7792,24.99583,"场"
"31198",121.7875,24.99583,"场"
"31199",121.7958,24.99583,"场"
"31200",121.8042,24.99583,"场"
"31201",121.8125,24.99583,"场"
"31202",121.8208,24.99583,"场"
"31203",121.8292,24.99583,"场"
"31204",121.8375,24.99583,"场"
"31205",121.8458,24.99583,"场"
"31206",121.8542,24.99583,"场"
"31207",121.8625,24.99583,"场"
"31208",121.8708,24.99583,"场"
"31209",121.8792,24.99583,"场"
"31210",121.8875,24.99583,"场"
"31211",121.8958,24.99583,"场"
"31212",121.9042,24.99583,"场"
"31213",121.9125,24.99583,"场"
"31214",121.9208,24.99583,"场"
"31215",121.9292,24.99583,"场"
"31216",121.9375,24.99583,"场"
"31217",121.9458,24.99583,"场"
"31218",121.9542,24.99583,"场"
"31219",121.9625,24.99583,"场"
"31220",121.9708,24.99583,"场"
"31221",121.9792,24.99583,"场"
"31222",121.9875,24.99583,"场"
"31223",121.9958,24.99583,"场"
"31224",121.0208,25.00416,"场"
"31225",121.0292,25.00416,"场"
"31226",121.0375,25.00416,"场"
"31227",121.0458,25.00416,"场"
"31228",121.0542,25.00416,"场"
"31229",121.0625,25.00416,"场"
"31230",121.0708,25.00416,"场"
"31231",121.0792,25.00416,"场"
"31232",121.0875,25.00416,"场"
"31233",121.0958,25.00416,"场"
"31234",121.1042,25.00416,"场"
"31235",121.1125,25.00416,"场"
"31236",121.1208,25.00416,"场"
"31237",121.1292,25.00416,"场"
"31238",121.1375,25.00416,"场"
"31239",121.1458,25.00416,"场"
"31240",121.1542,25.00416,"场"
"31241",121.1625,25.00416,"场"
"31242",121.1708,25.00416,"场"
"31243",121.1792,25.00416,"场"
"31244",121.1875,25.00416,"场"
"31245",121.1958,25.00416,"场"
"31246",121.2042,25.00416,"场"
"31247",121.2125,25.00416,"场"
"31248",121.2208,25.00416,"场"
"31249",121.2292,25.00416,"场"
"31250",121.2375,25.00416,"场"
"31251",121.2458,25.00416,"场"
"31252",121.2542,25.00416,"场"
"31253",121.2625,25.00416,"场"
"31254",121.2708,25.00416,"场"
"31255",121.2792,25.00416,"场"
"31256",121.2875,25.00416,"场"
"31257",121.2958,25.00416,"场"
"31258",121.3042,25.00416,"场"
"31259",121.3125,25.00416,"场"
"31260",121.3208,25.00416,"场"
"31261",121.3292,25.00416,"场"
"31262",121.3375,25.00416,"场"
"31263",121.3458,25.00416,"场"
"31264",121.3542,25.00416,"场"
"31265",121.3625,25.00416,"场"
"31266",121.3708,25.00416,"场"
"31267",121.3792,25.00416,"场"
"31268",121.3875,25.00416,"场"
"31269",121.3958,25.00416,"场"
"31270",121.4042,25.00416,"场"
"31271",121.4125,25.00416,"场"
"31272",121.4208,25.00416,"场"
"31273",121.4292,25.00416,"场"
"31274",121.4375,25.00416,"场"
"31275",121.4458,25.00416,"场"
"31276",121.4542,25.00416,"场"
"31277",121.4625,25.00416,"场"
"31278",121.4708,25.00416,"场"
"31279",121.4792,25.00416,"场"
"31280",121.4875,25.00416,"场"
"31281",121.4958,25.00416,"场"
"31282",121.5042,25.00416,"场"
"31283",121.5125,25.00416,"场"
"31284",121.5208,25.00416,"场"
"31285",121.5292,25.00416,"场"
"31286",121.5375,25.00416,"场"
"31287",121.5458,25.00416,"场"
"31288",121.5542,25.00416,"场"
"31289",121.5625,25.00416,"场"
"31290",121.5708,25.00416,"场"
"31291",121.5792,25.00416,"场"
"31292",121.5875,25.00416,"场"
"31293",121.5958,25.00416,"场"
"31294",121.6042,25.00416,"场"
"31295",121.6125,25.00416,"场"
"31296",121.6208,25.00416,"场"
"31297",121.6292,25.00416,"场"
"31298",121.6375,25.00416,"场"
"31299",121.6458,25.00416,"场"
"31300",121.6542,25.00416,"场"
"31301",121.6625,25.00416,"场"
"31302",121.6708,25.00416,"场"
"31303",121.6792,25.00416,"场"
"31304",121.6875,25.00416,"场"
"31305",121.6958,25.00416,"场"
"31306",121.7042,25.00416,"场"
"31307",121.7125,25.00416,"场"
"31308",121.7208,25.00416,"场"
"31309",121.7292,25.00416,"场"
"31310",121.7375,25.00416,"场"
"31311",121.7458,25.00416,"场"
"31312",121.7542,25.00416,"场"
"31313",121.7625,25.00416,"场"
"31314",121.7708,25.00416,"场"
